402,IE0413
403,EG0124
404,EG0125
405,EG0314
406,FS0124
407,FS0124
408,FS0125
409,MA0125
410,MA0125
411,EF7301
412,MA0225
413,MA0325
414,SR0022
415,FS0124
416,FS0125
417,FS0224
418,FS0225
419,QU0100
420,QU0101
421,QU0102
422,QU0103
423,FS0324
424,FS0325
425,FS0424
426,FS0425
427,IE0100
428,IM0101
429,MA1002
430,MA1004
431,MA1002
432,ME6001
433,ME6002
434,ME6003
435,ME6004
436,ME6005
437,CI0202
438,CI0202
439,LM3001
440,MA1002
441,MA1004
442,FS0224
443,FS0224
444,MA0425
445,MA0425
446,FS0224
447,FS0224
448,MA0425
449,MA0425
450,FS0224
451,MA0425
452,MA1002
453,II0305
454,MA1002
455,MA1003
456,CI0202
457,FS0310
458,FS0410
459,FS0411
460,II0305
461,IE0209
462,IE0305
463,IE0309
464,IE0372
465,IM0101
466,IM0207
467,SR0002
468,IE0307
469,IE0308
470,IE0313
471,IE0413
472,IE0423
473,IM0207
474,IM0307
475,IE0307
476,IE0413
477,IE0423
478,IM0307
479,SR0002
480,IE0370
481,IE0409
482,IE0416
483,IE0470
484,IE0472
485,IE1071
486,IE0409
487,IE0431
488,IE0513
489,IE1003
490,SR0022
491,TC0300
492,IE0408
493,IE0431
494,IE0502
495,IE0503
496,IE0503
497,IE0516
498,IE0516
499,IE0527
500,IE1103
501,IE0503
502,IE0516
503,IE0516
504,IE0516
505,IE0104
506,IE1009
507,IE1070
508,IE1103
509,IE0533
510,IE1009
511,IE1009
512,IE1013
513,IE0114
514,IE0307
515,IE0308
516,IE0309
517,IE0409
518,IE0413
519,IE0513
520,IM0307
521,IM0307
522,EF7201
523,IE0307
524,IE0370
525,IE0408
526,IE0416
527,IE0423
528,IE0423
529,IE0431
530,IE0470
531,IE0527
532,II0305
533,IM0307
534,TC0300
535,IE0407
536,IE0502
537,IE0503
538,IE0516
539,IE1008
540,IE1071
541,SR0022
542,FS0210
543,FS0211
544,IE0100
545,FS0210
546,FS0211
547,IE0100
548,FS0210
549,FS0210
550,MA1002
551,MA1002
552,EG0018
553,FS0210
554,FS0311
555,MA1002
556,MA1002
557,MA1004
558,FS0311
559,MA1002
560,MA1004
561,IE0100
562,IE0209
563,IE0305
564,IE0305
565,IE0370
566,II0305
567,II0305
568,IM0101
569,IE0307
570,IE0308
571,IE0309
572,IE0313
573,IE0413
574,IE0470
575,IM0207
576,IM0207
577,IE0307
578,IE0307
579,IE0408
580,IE0409
581,IE0413
582,IE0307
583,IE0409
584,F4007
585,IE0307
586,IE0307
587,IE0513
588,IE0307
589,IE0307
590,IE0423
591,IE0513
592,IE0307
593,IE0503
594,IE0409
595,IE0513
596,IE0513
597,IE0409
598,IE0513
599,IE0513
600,IE0501
601,IE0409
602,IE0416
603,IE0416
604,IE0416
605,XN4003
606,XN4005
607,XN4008
608,XN5000
609,XN5200
610,XN5200
611,XN5202
612,XN4000
613,XN4006
614,XN4000
615,XN4006
616,XN5028
617,XN9600
618,FS0211
619,QU0100
620,IE0307
621,IE0308
622,IE0372
623,IE0408
624,IE0409
625,IE0409
626,IE0416
627,IE0470
628,IE0372
629,IE0409
630,IE0423
631,IE0472
632,IE0516
633,IE0661
634,IE0665
635,IE0669
636,TC0300
637,IE0409
638,IE0423
639,IE0431
640,IE0669
641,IE0423
642,IE0431
643,IE0423
644,IE0423
645,IE0502
646,IE0502
647,IE1071
648,IE0502
649,IE0502
650,IE0665
651,IE0308
652,IE0502
653,IE0502
654,IE0502
655,IE1070
656,FS0324
657,FS0424
658,FS0425
659,IE0209
660,IE0305
661,IM0100
662,IM0207
663,MA0525
664,IE0305
665,IE0305
666,IE0308
667,IE0309
668,IE0313
669,IE0370
670,IE0413
671,IM0307
672,IE0307
673,IE0307
674,IE0372
675,IE0408
676,IE0409
677,IE0409
678,IE0470
679,SR0022
680,TC0300
681,IE0416
682,IE0423
683,IE0431
684,IE0431
685,IE0472
686,IE0516
687,IE0661
688,IE0665
689,IE0423
690,IE0502
691,IE0669
692,IE1003
693,IE1063
694,IE1070
695,IE1071
696,IE1171
697,IE1009
698,IE1013
699,IE1070
700,IE1165
701,IE1031
702,IE9500
703,IE0305
704,IE0305
705,IE0308
706,IE0408
707,IE0409
708,IE0413
709,IE0413
710,IE0513
711,IM0207
712,FS0424
713,IE0307
714,IE0370
715,IE0407
716,IE0409
717,IE0409
718,IE0416
719,IE0423
720,IE0503
721,IE0516
722,IE0527
723,IM0207
724,TC0300
725,IE0409
726,IE0423
727,IE0470
728,IE0527
729,FL3119
730,FS0324
731,IE0100
732,IM0101
733,MA0425
734,OE1000
735,SR0002
736,FS0324
737,IE0209
738,IM0101
739,MA0425
740,CI0202
741,FS0424
742,FS0425
743,IE0209
744,IE0309
745,IE0313
746,IM0207
747,MA0425
748,MA1002
749,FS0424
750,IE0309
751,IE0413
752,MA1002
753,MA1002
754,IE0309
755,IE0413
756,MA1002
757,MA1003
758,CI0202
759,IE0309
760,II0305
761,II0305
762,IM0207
763,MA1003
764,MA1003
765,IE0309
766,IE0309
767,II0305
768,MA1003
769,MA1003
770,IE0309
771,IE0305
772,IE0308
773,IE0423
774,II0305
775,MA1003
776,IE0305
777,IE0413
778,IE0423
779,IE0423
780,II0305
781,II0305
782,IE0370
783,IE0413
784,IE0117
785,IE0409
786,II0305
787,II0305
788,MA1003
789,MA1003
790,IE0217
791,IE0409
792,IE0423
793,MA1003
794,RP2101
795,IE0409
796,II0305
797,II0305
798,IE0409
799,IE0409
800,IE0423
801,IE0423
802,IE0217
803,IE0409
804,IE0217
805,IE0409
806,IE0217
807,IE0409
808,IE0423
809,FS0210
810,FS0210
811,IQ0200
812,MA1002
813,MA1002
814,MA1004
815,QU0102
816,QU0102
817,FS0204
818,FS0208
819,FS0208
820,QU0102
821,QU0102
822,XS0215
823,XS0215
824,FS0210
825,FS0210
826,MA1004
827,QU0210
828,QU0210
829,QU0211
830,QU0211
831,FS0210
832,MA1002
833,QU0210
834,QU0211
835,FS0210
836,QU0210
837,QU0211
838,CI1101
839,FS0210
840,MA1002
841,MA1004
842,FS0324
843,FS0324
844,FS0325
845,IC0301
846,MA0303
847,MA0525
848,MA0525
849,QU0102
850,QU0103
851,FS0424
852,FS0424
853,FS0425
854,IE0100
855,IE0209
856,IM0101
857,IM0101
858,MA0525
859,QU0102
860,II0305
861,IM0207
862,MA0525
863,SR0002
864,EG0018
865,IE0209
866,IE0305
867,IE0309
868,IE0313
869,IM0207
870,MA1003
871,SR0022
872,CI0202
873,IE0307
874,IE0307
875,IE0308
876,IE0370
877,IE0409
878,IE0413
879,IE0413
880,IM0207
881,IE0408
882,IE0409
883,IE0409
884,IE0416
885,IE0423
886,IE0423
887,IE0470
888,IE0513
889,IE0516
890,IM0307
891,IE0431
892,IE0431
893,IE0502
894,IE0503
895,IE0503
896,IE0527
897,IE1003
898,IE1008
899,IE1071
900,IM0307
901,IE1013
902,IE1063
903,IE1103
904,IE1171
905,IE0502
906,IE1031
907,IE1171
908,TC0300
909,IE0502
910,CI0202
911,FS0324
912,FS0324
913,FS0325
914,IE0100
915,II0305
916,IM0101
917,MA0303
918,MA0425
919,MA0425
920,FL3119
921,FS0324
922,FS0324
923,IE0209
924,MA0303
925,MA0425
926,MA0425
927,SR0007
928,FS0424
929,FS0425
930,IE0308
931,IE0309
932,IE0309
933,IE0313
934,IE0413
935,MA0425
936,MA1002
937,FS0424
938,FS0424
939,IE0305
940,IE0305
941,IE0307
942,IE0413
943,IE0413
944,IE0472
945,MA1003
946,IE0307
947,IE0370
948,IE0408
949,IE0409
950,IE0413
951,IE0413
952,IE0416
953,IE0470
954,IM0207
955,MA1003
956,IE0372
957,IE0409
958,IE0409
959,IE0423
960,IE0423
961,IE0516
962,IE0661
963,IE0665
964,IM0207
965,MA1003
966,SR0006
967,IE0409
968,IE0413
969,IE0413
970,IE0423
971,IE0431
972,IE0502
973,IE0669
974,IE1071
975,IM0207
976,IE0400
977,IE0413
978,IE0413
979,IE0431
980,IE1003
981,IE1171
982,IM0307
983,IE0409
984,IE0409
985,IE0413
986,IE0413
987,IE0413
988,IE0431
989,B106
990,B107
991,CI0202
992,EG0314
993,EG0314
994,FS0224
995,FS0224
996,II0305
997,MA0425
998,FS0324
999,FS0324
1000,FS0325
1001,IE0100
1002,IE0209
1003,IM0207
1004,IM0207
1005,MA0525
1006,MA0525
1007,SR0002
1008,FS0424
1009,FS0425
1010,IE0305
1011,IE0309
1012,IE0313
1013,IE0370
1014,IE0372
1015,IE0413
1016,IM0307
1017,SR0022
1018,IE0305
1019,IE0307
1020,IE0307
1021,IE0308
1022,IE0409
1023,IE0423
1024,IE0470
1025,IE0472
1026,IE0307
1027,IE0307
1028,IE0408
1029,IE0409
1030,IE0409
1031,IE0416
1032,IE0661
1033,IE0431
1034,IE0431
1035,IE0502
1036,IE0516
1037,IE0665
1038,IE1071
1039,IE1171
1040,LM1030
1041,TC0300
1042,IE1009
1043,IE1103
1044,IE9500
1045,FS0224
1046,FS0224
1047,FS0225
1048,IE0100
1049,IM0101
1050,MA0303
1051,MA0325
1052,MA0425
1053,MA0303
1054,MA1001
1055,MA1002
1056,CI0202
1057,FS0224
1058,FS0224
1059,FS0224
1060,FS0225
1061,IE0100
1062,IM0101
1063,MA0303
1064,MA0303
1065,MA0325
1066,MA0325
1067,FS0224
1068,FS0324
1069,FS0325
1070,IE0209
1071,MA0303
1072,MA0325
1073,FS0224
1074,LM1030
1075,MA0303
1076,MA0325
1077,MA1002
1078,MA1004
1079,CI0202
1080,F2034
1081,FS0503
1082,FS0511
1083,FS0514
1084,FS0516
1085,FS0517
1086,FS0617
1087,FS0618
1088,FS0620
1089,FS0603
1090,FS0717
1091,FS0717
1092,FS0718
1093,FS0819
1094,FS0820
1095,FS0902
1096,LM1030
1097,SR0008
1098,SR0022
1099,IE0100
1100,IE0209
1101,IE0305
1102,IE0309
1103,IE0313
1104,II0305
1105,IM0101
1106,FS0523
1107,FS0623
1108,IM0207
1109,IE0100
1110,IE0309
1111,SP1003
1112,TC0300
1113,CI0202
1114,FS0224
1115,FS0324
1116,FS0325
1117,II0305
1118,MA0303
1119,MA0425
1120,MA0425
1121,QU0102
1122,FL3119
1123,FS0324
1124,FS0324
1125,IE0100
1126,IE0209
1127,IE0209
1128,IM0101
1129,MA0425
1130,FS0424
1131,FS0425
1132,IE0308
1133,IE0309
1134,IE0313
1135,IE0413
1136,IM0207
1137,MA0425
1138,MA1002
1139,IE0372
1140,IE0372
1141,IE0408
1142,IE0472
1143,MA1002
1144,MA1002
1145,IE0372
1146,IE0408
1147,IE0423
1148,MA1002
1149,MA1002
1150,SR0044
1151,IE0305
1152,IE0305
1153,IE0307
1154,IE0423
1155,IE0423
1156,IM0207
1157,IM0307
1158,MA1003
1159,TC0300
1160,IE0370
1161,IE0409
1162,IE0409
1163,IE0416
1164,IE0470
1165,IE1003
1166,IM0307
1167,IE0431
1168,IE0516
1169,IE0516
1170,IE0665
1171,IE0665
1172,IE1071
1173,IE0431
1174,IE0502
1175,IE0661
1176,IE0661
1177,IE0665
1178,IE0431
1179,IE0431
1180,IE0502
1181,IE0516
1182,IE0516
1183,IE1103
1184,IE0431
1185,IE1063
1186,MA1003
1187,MA1003
1188,MA1003
1189,IE0431
1190,MA1003
1191,IE0431
1192,IE0431
1193,IE0431
1194,IE0431
1195,EG0313
1196,LM1030
1197,TC0300
1198,XE1300
1199,XN4000
1200,XN4001
1201,XN4002
1202,XN4003
1203,XN4005
1204,XN4006
1205,XN4007
1206,XN4008
1207,XN4100
1208,XN4202
1209,XE1500
1210,XN4002
1211,XN4004
1212,XN4101
1213,XN5000
1214,XN5003
1215,XN5006
1216,XN5025
1217,XN5026
1218,XN5027
1219,XN5201
1220,XS1400
1221,XN5028
1222,XN5029
1223,XS1400
1224,XN5008
1225,XN5029
1226,XN5001
1227,XN5002
1228,XN5005
1229,XN5008
1230,XN5029
1231,FS0324
1232,IC0100
1233,IC0401
1234,MA0303
1235,MA0425
1236,MA0425
1237,FS0324
1238,FS0324
1239,IC0401
1240,MA0425
1241,FS0424
1242,FS0425
1243,MA0425
1244,MA1002
1245,SR0003
1246,FS0424
1247,MA1002
1248,T1200
1249,FS0124
1250,FS0125
1251,MA0325
1252,QU0102
1253,QU0103
1254,EF7161
1255,FS0224
1256,FS0224
1257,FS0225
1258,IC0100
1259,MA0303
1260,MA0303
1261,MA0425
1262,QU0102
1263,QU0102
1264,QU0102
1265,FS0210
1266,MA1002
1267,QU0102
1268,FS0210
1269,QU0102
1270,MA1002
1271,QU0102
1272,FS0210
1273,FS0210
1274,MA1004
1275,QU0102
1276,FS0224
1277,IE0100
1278,MA0303
1279,MA0303
1280,MA0425
1281,SR0001
1282,FS0324
1283,IE0209
1284,IM0101
1285,MA0303
1286,CI0202
1287,IE0100
1288,IE0209
1289,IE0305
1290,IE0305
1291,II0305
1292,IM0207
1293,IE0209
1294,IE0209
1295,IE0305
1296,IE0305
1297,IE0309
1298,SR0066
1299,FS0324
1300,FS0424
1301,FS0425
1302,IM0101
1303,MA0303
1304,MA0425
1305,MA0525
1306,CI0202
1307,CI0202
1308,IE0100
1309,IE0209
1310,IE0370
1311,II0305
1312,IM0207
1313,LM1030
1314,SR0022
1315,IE0305
1316,IE0307
1317,IE0308
1318,IE0309
1319,IE0313
1320,IE0409
1321,IE0413
1322,IE0470
1323,IM0307
1324,IE0307
1325,IE0307
1326,IE0372
1327,IE0372
1328,IE0408
1329,IE0409
1330,IE0416
1331,IE0416
1332,IE0423
1333,IE0431
1334,IE0472
1335,TC0300
1336,IE0423
1337,IE0432
1338,IE0502
1339,IE0516
1340,IE0665
1341,IE1003
1342,IE1070
1343,IE1071
1344,IE1171
1345,IE0503
1346,IE0523
1347,IE1009
1348,IE1009
1349,IE1067
1350,SP2100
1351,SP2103
1352,SP2130
1353,SP2115
1354,SP2101
1355,SP2103
1356,SP2106
1357,SP2102
1358,SP2107
1359,SP2131
1360,IE1009
1361,IE1013
1362,IE1165
1363,IE9500
1364,SP2113
1365,IE9501
1366,SP2102
1367,SP2104
1368,SP2116
1369,CI0202
1370,FS0224
1371,FS0225
1372,FS0324
1373,FS0325
1374,MA0303
1375,MA0425
1376,MA0525
1377,FS0424
1378,FS0425
1379,IE0209
1380,IE0305
1381,IE0309
1382,IE0313
1383,IM0207
1384,IE0307
1385,IE0308
1386,IE0409
1387,IE0413
1388,IE0416
1389,IE0431
1390,IE0513
1391,II0305
1392,IE0370
1393,IE0408
1394,IE0423
1395,IE0432
1396,IE0470
1397,IE0503
1398,IE0516
1399,IE0527
1400,IM0307
1401,IE0100
1402,IE0502
1403,IE0523
1404,IE1029
1405,IE1071
1406,IE1103
1407,IM0101
1408,TC0300
1409,IE1003
1410,IE1013
1411,IE1103
1412,CI0202
1413,EF7222
1414,FS0224
1415,FS0225
1416,FS0324
1417,FS0325
1418,IE0100
1419,IM0101
1420,MA0303
1421,MA0325
1422,MA0425
1423,SR0002
1424,FS0424
1425,FS0425
1426,IE0209
1427,IE0305
1428,IE0309
1429,IE0313
1430,II0305
1431,IM0207
1432,IM0307
1433,MA0525
1434,FL2021
1435,IE0307
1436,IE0308
1437,IE0408
1438,IE0409
1439,IE0413
1440,IE0416
1441,IE0423
1442,IE0431
1443,IE0513
1444,IE0370
1445,IE0470
1446,IE0502
1447,IE0503
1448,IE0516
1449,IE0523
1450,IE0527
1451,IE1071
1452,IE1103
1453,LM1030
1454,SR0077
1455,IE1009
1456,IE1031
1457,IE1103
1458,TC0300
1459,FS0224
1460,FS0324
1461,FS0325
1462,IE0100
1463,IE0209
1464,IE0305
1465,IM0101
1466,MA0525
1467,FS0324
1468,FS0424
1469,FS0425
1470,IE0309
1471,IE0313
1472,IE0413
1473,II0305
1474,IM0207
1475,IM0207
1476,IE0307
1477,IE0308
1478,IE0370
1479,IE0408
1480,IE0409
1481,IE0413
1482,IE0416
1483,IM0307
1484,IE0423
1485,IE0431
1486,IE0470
1487,IE0513
1488,IE0516
1489,IE0527
1490,IE0527
1491,SR0077
1492,IE0423
1493,IE0432
1494,IE0502
1495,IE0503
1496,IE0524
1497,IE1071
1498,TC0300
1499,IE1009
1500,IE1070
1501,IE1103
1502,FS0224
1503,FS0324
1504,FS0325
1505,IE0100
1506,MA0425
1507,MA0425
1508,OE1000
1509,QU0102
1510,QU0103
1511,FS0324
1512,FS0424
1513,FS0425
1514,IE0209
1515,IM0101
1516,MA0525
1517,MA0525
1518,QU0102
1519,QU0102
1520,IE0209
1521,IE0309
1522,IE0313
1523,MA0525
1524,MA0525
1525,QU0102
1526,IE0305
1527,IE0308
1528,IE0370
1529,IE0372
1530,IE0413
1531,IE0413
1532,IM0207
1533,MA1003
1534,IE0307
1535,IE0408
1536,IE0409
1537,IE0409
1538,IE0413
1539,IE0413
1540,II0305
1541,IM0207
1542,CI0202
1543,IE0307
1544,IE0409
1545,IE0413
1546,IE0413
1547,IE0416
1548,IE0431
1549,IE0527
1550,IE0416
1551,IE0423
1552,IE0431
1553,IE0470
1554,IE0503
1555,IE0513
1556,IE0516
1557,IE1029
1558,IE1071
1559,IM0307
1560,IE0502
1561,IE1003
1562,IE1063
1563,IE1071
1564,IE1171
1565,SR0022
1566,TC0300
1567,IE0432
1568,IE1009
1569,IE1013
1570,IE1031
1571,IE1070
1572,IE1103
1573,IE9500
1574,IE9501
1575,IE9502
1576,IE0104
1577,CI0202
1578,FS0224
1579,FS0224
1580,FS0225
1581,IE0100
1582,IM0101
1583,MA0303
1584,MA0425
1585,QU0102
1586,QU0103
1587,FS0224
1588,FS0324
1589,II0305
1590,IM0207
1591,MA0425
1592,MA0425
1593,QU0102
1594,FS0324
1595,FS0325
1596,FS0425
1597,IE0209
1598,MA0425
1599,MA0525
1600,FS0424
1601,IE0305
1602,IE0309
1603,IE0309
1604,IE0313
1605,IE0370
1606,IE0413
1607,IM0307
1608,IM0307
1609,IM0307
1610,SR0077
1611,IE0307
1612,IE0308
1613,IE0408
1614,IE0413
1615,IE0413
1616,IE0423
1617,IM0307
1618,TC0300
1619,IE0409
1620,IE0409
1621,IE0416
1622,IE0423
1623,IE0470
1624,IE0513
1625,IE0516
1626,IE0523
1627,IE1071
1628,IE0431
1629,IE0432
1630,IE0502
1631,IE0503
1632,IE0527
1633,IE1003
1634,IE1171
1635,IE1003
1636,IE1009
1637,IE1013
1638,IE1070
1639,IE1503
1640,IE1031
1641,IE1103
1642,IE9500
1643,IE9501
1644,FS0124
1645,IE0100
1646,MA0225
1647,MA0325
1648,QU0102
1649,QU0103
1650,FS0125
1651,MA0303
1652,MA0303
1653,MA0325
1654,MA0325
1655,FS0224
1656,FS0225
1657,MA0303
1658,MA1002
1659,SR0005
1660,CI0202
1661,FS0210
1662,FS0224
1663,II0305
1664,IM0101
1665,MA1003
1666,MA1003
1667,SR0077
1668,FS0210
1669,FS0310
1670,IE0209
1671,IE0305
1672,IE0370
1673,II0305
1674,IM0207
1675,FS0410
1676,FS0411
1677,IE0307
1678,IE0308
1679,IE0309
1680,IE0313
1681,IE0413
1682,IE0423
1683,IM0307
1684,EF6151
1685,IE0409
1686,IE0413
1687,IE0413
1688,IE0416
1689,IE0416
1690,IE0423
1691,IE0431
1692,IE0527
1693,IE0408
1694,IE0431
1695,IE0432
1696,IE0470
1697,IE0502
1698,IE0503
1699,IE0513
1700,IE0513
1701,IE0516
1702,IE0661
1703,IE1071
1704,IE0516
1705,IE1009
1706,IE1013
1707,IE1070
1708,TC0300
1709,EG0018
1710,FS0224
1711,FS0225
1712,FS0324
1713,FS0325
1714,MA0303
1715,MA0425
1716,SR0004
1717,CI0202
1718,CI0202
1719,FS0424
1720,FS0425
1721,IE0100
1722,IE0209
1723,II0305
1724,IM0101
1725,IM0207
1726,MA0425
1727,MA0525
1728,CI0202
1729,IE0308
1730,IE0309
1731,IE0313
1732,IE0413
1733,IM0307
1734,MA0525
1735,MA0525
1736,IE0305
1737,IE0307
1738,IE0308
1739,IE0408
1740,IE0413
1741,IM0307
1742,IM0307
1743,MA1003
1744,IE0370
1745,IE0409
1746,IE0416
1747,IE0423
1748,IE0431
1749,IE0513
1750,IE0516
1751,SR0022
1752,TC0300
1753,IE0102
1754,IE0407
1755,IE0423
1756,IE0423
1757,IE0431
1758,IE0470
1759,IE0527
1760,IE1029
1761,IE1071
1762,IE1103
1763,IE0103
1764,IE0502
1765,IE0503
1766,IE1009
1767,IE1013
1768,IE1171
1769,IE1103
1770,IE9500
1771,IE1070
1772,IE9600
1773,IE0533
1774,EF8221
1775,HG1001
1776,LM5001
1777,MA0225
1778,MA0325
1779,OE1000
1780,QU0100
1781,QU0101
1782,XE0157
1783,EF8321
1784,FS0124
1785,FS0125
1786,FS0224
1787,FS0225
1788,IE0100
1789,IM0101
1790,MA0303
1791,MA0303
1792,MA0425
1793,MA0425
1794,QU0102
1795,QU0103
1796,FS0324
1797,FS0325
1798,IE0209
1799,II0305
1800,IM0207
1801,MA0425
1802,MA1002
1803,QU0102
1804,FS0424
1805,FS0425
1806,IE0309
1807,CI0202
1808,FS0324
1809,FS0325
1810,FS0424
1811,FS0425
1812,IM0100
1813,IM0101
1814,MA0425
1815,MA0425
1816,IE0209
1817,IE0309
1818,IE0313
1819,II0305
1820,IM0207
1821,IM0307
1822,MA0525
1823,MA0525
1824,FL3119
1825,IE0305
1826,IE0307
1827,IE0308
1828,IE0370
1829,IE0409
1830,IE0413
1831,IE0416
1832,IM0307
1833,SR0005
1834,IE0372
1835,IE0408
1836,IE0423
1837,IE0423
1838,IE0431
1839,IE0431
1840,IE0516
1841,IE0661
1842,IE0665
1843,IE0669
1844,IE0470
1845,IE0472
1846,IE0502
1847,IE1063
1848,IE1071
1849,IE1171
1850,SR0066
1851,TC0300
1852,IE1009
1853,IE1013
1854,IE1070
1855,IE1165
1856,IE1031
1857,IE9500
1858,IE9501
1859,FS0125
1860,FS0224
1861,FS0225
1862,LM1030
1863,MA0225
1864,MA0225
1865,OE1000
1866,QU0100
1867,QU0100
1868,QU0101
1869,SR0022
1870,FS0224
1871,IM0101
1872,MA0325
1873,QU0102
1874,QU0102
1875,QU0103
1876,FS0324
1877,FS0325
1878,FS0424
1879,FS0425
1880,IE0209
